time,ADS.fAHUFanSUPSpeedActADSInternalValuesMirror,ADS.fAHUTempEHAADSInternalValuesMirror,ADS.fAHUTempETAADSInternalValuesMirror,ADS.fAHUTempODAADSInternalValuesMirror,ADS.fAHUTempSUPADSInternalValuesMirror,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHURHValveActADSInternalValuesMirror,ADS.bAHUPHPumpOperatingADSInternalValuesMirror
2022-11-01T16:30:00Z,53.038326362941575,15.62263160002859,21.875789859838655,13.403859473111337,21.094869232177736,0.0,0.0,0.0
2022-11-01T16:45:00Z,52.98343933768894,15.502434813457986,21.814086516007134,13.250347809169604,21.002173780358355,0.0,0.0,0.0
2022-11-01T17:00:00Z,52.97021970178327,15.371982821102801,21.766206938644935,13.093103532133432,20.9360340710344,0.0,0.0,0.0
2022-11-01T17:15:00Z,52.987607503341415,15.249130589029063,21.690956132308298,12.971652180215587,20.847999390311863,0.0,0.0,0.0
2022-11-01T17:30:00Z,52.96042731712605,15.10094848994551,21.616551892510778,12.797155363806363,20.736206794607227,0.0,0.0,0.0
2022-11-01T17:45:00Z,52.99282120821769,15.035965032744826,21.57421031751131,12.747017475596646,20.67035096151787,0.0,0.0,0.0
2022-11-01T18:00:00Z,52.98004036275749,15.000000130417,21.5235899411715,12.712222172663761,20.637093894502037,0.0,0.0,0.0
2022-11-01T18:15:00Z,52.815300185104896,14.902869448454483,21.46086958180303,12.627913085274074,20.55869548631751,0.0,0.0,0.0
2022-11-01T18:30:00Z,52.76927589748217,14.857758628910986,21.389568608382653,12.575086289438708,20.485603118764942,0.0,0.0,0.0
2022-11-01T18:45:00Z,52.738453922108704,14.831999803626019,21.379651724773904,12.542087107119352,20.46469500997792,0.0,0.0,0.0
2022-11-01T19:00:00Z,52.6335623367973,14.779739379882812,21.340174069611923,12.499043298804242,20.422782748678458,0.0,0.0,0.0
2022-11-01T19:15:00Z,53.281738447106406,14.749391290415888,21.278347977347995,12.50086962658426,20.365651918494184,0.0,0.0,0.0
2022-11-01T19:30:00Z,53.44341168610946,14.788782592441725,21.241043273262356,12.567826154957647,20.335130475914998,0.0,0.0,0.0
2022-11-01T19:45:00Z,53.51071568193107,14.854434859234354,21.234521384861157,12.656695423955503,20.35356568046238,0.0,0.0,0.0
2022-11-01T20:00:00Z,53.44363386734672,14.769999844094981,21.26165244061014,12.518087005615234,20.33139125989831,0.0,0.0,0.0
2022-11-01T20:15:00Z,53.29672131295931,14.67830509250447,21.260169724286612,12.413389739343675,20.290338451579466,0.0,0.0,0.0
2022-11-01T20:30:00Z,53.296961742898695,14.595652314890986,21.25408705006475,12.290087003293245,20.26834824603537,0.0,0.0,0.0
2022-11-01T20:45:00Z,53.306292392896566,14.553478531215502,21.240869356238324,12.256174054353133,20.245391198863153,0.0,0.0,0.0
2022-11-01T21:00:00Z,53.27948853865914,14.562608926192574,21.18295657945716,12.297652468474014,20.197043360834538,0.0,0.0,0.0
2022-11-01T21:15:00Z,53.22714953952365,14.562241620030896,21.134827350747997,12.312155164521316,20.164741335244013,0.0,0.0,0.0
2022-11-01T21:30:00Z,53.28813398930065,14.591929862373753,21.15052594636616,12.342105397006922,20.179561698645877,0.0,0.0,0.0
2022-11-01T21:45:00Z,53.22713276491327,14.641391430730405,21.11886963222338,12.444521605450173,20.182000350952148,0.0,0.0,0.0
2022-11-01T22:00:00Z,53.328272903174685,14.646086891837742,21.08826098234757,12.463478229356848,20.15930417931598,0.0,0.0,0.0
2022-11-01T22:15:00Z,53.3510695819197,14.772174180072287,21.089652318539827,12.629825956925101,20.17747850832732,0.0,0.0,0.0
2022-11-01T22:30:00Z,53.29241837211277,14.82539117232613,21.100000381469727,12.69886939836585,20.222695126740827,0.0,0.0,0.0
2022-11-01T22:45:00Z,53.323280104275405,14.829826164245606,21.059390938800313,12.705738888616148,20.20434746120287,0.0,0.0,0.0
2022-11-01T23:00:00Z,53.341850711988364,14.962521619382112,21.05739105888035,12.925739022959833,20.208434179554814,0.0,0.0,0.0
2022-11-01T23:15:00Z,53.37428210714589,15.128173960810122,21.08530439293903,13.111130548560102,20.287303742118503,0.0,0.0,0.0
2022-11-01T23:30:00Z,53.46951215695112,15.051652369291887,21.077130292809528,12.96991311778193,20.28904274650242,0.0,0.0,0.0
2022-11-01T23:45:00Z,53.39374716240063,14.916578911898428,21.047719152350176,12.76657884162769,20.21701745819627,0.0,0.0,0.0
2022-11-02T00:00:00Z,53.319042731975685,14.861391258239745,21.04817398734715,12.704260610497515,20.20878203018852,0.0,0.0,0.0
2022-11-02T00:15:00Z,53.246800673635384,14.835217434427012,21.057390710581902,12.681913093898608,20.2006079632303,0.0,0.0,0.0
2022-11-02T00:30:00Z,53.33821285081947,14.799304331903873,21.03008754564368,12.670608694657036,20.172174039094344,0.0,0.0,0.0
2022-11-02T00:45:00Z,53.45634828650433,14.905652137424635,21.004260967088783,12.826956467006518,20.1670434868854,0.0,0.0,0.0
2022-11-02T01:00:00Z,53.32391248900315,14.920000076293945,21.027759256034063,12.812068733675726,20.188103938924854,0.0,0.0,0.0
2022-11-02T01:15:00Z,53.33826188959627,14.897265002258823,21.00017094408345,12.79162394694793,20.180256721300957,0.0,0.0,0.0
2022-11-02T01:30:00Z,53.264220262610394,14.890438657057913,20.962280340362014,12.798947359386244,20.147806585880748,0.0,0.0,0.0
2022-11-02T01:45:00Z,53.36245161911537,14.876608906621518,20.98173871247665,12.747391310982081,20.158086760147757,0.0,0.0,0.0
2022-11-02T02:00:00Z,53.35061591968202,14.753913033526876,20.977043002584708,12.557304166710894,20.135303679756497,0.0,0.0,0.0
2022-11-02T02:15:00Z,53.33399681423021,14.610260756119438,20.932782977560294,12.4106085487034,20.05504327856976,0.0,0.0,0.0
2022-11-02T02:30:00Z,53.35031519265011,14.60448249455156,20.926982994737298,12.45396558169661,20.041724287230394,0.0,0.0,0.0
2022-11-02T02:45:00Z,53.41330340841542,14.40869548631751,20.9339134382165,12.143043443431026,20.019304059899373,0.0,0.0,0.0
2022-11-02T03:00:00Z,53.43107409354968,14.305862237667215,20.90293076942707,12.037845011415152,19.954223649255162,0.0,0.0,0.0
2022-11-02T03:15:00Z,53.437268158485146,14.263739179528278,20.869565632032312,11.992782426917035,19.900608328114384,0.0,0.0,0.0
2022-11-02T03:30:00Z,53.38353301738871,14.163826129747473,20.878260819808297,11.84313032730766,19.881042662910794,0.0,0.0,0.0
2022-11-02T03:45:00Z,53.47177378336588,14.050956576803456,20.844608953724737,11.704173859306003,19.834173700083856,0.0,0.0,0.0
2022-11-02T04:00:00Z,53.36410512595341,13.93879299328245,20.784914230478222,11.576521906645402,19.757478067149286,0.0,0.0,0.0
2022-11-02T04:15:00Z,53.48577098017154,13.928347894419794,20.790435160761294,11.587130828525709,19.739391061534054,0.0,0.0,0.0
2022-11-02T04:30:00Z,53.50142524982321,13.936465419571975,20.783104205953663,11.606983003945187,19.744224005732043,0.0,0.0,0.0
2022-11-02T04:45:00Z,53.58616070954696,13.896347701031228,20.76765257793924,11.565652341428011,19.710521515556003,0.0,0.0,0.0
2022-11-02T05:00:00Z,53.67215685637101,13.854956585427988,20.78165289837381,11.478086794977603,19.690521737803582,0.0,0.0,0.0
2022-11-02T05:15:00Z,53.17914597884469,13.783478280772334,20.77608755360479,11.384347749793012,19.680434600166652,0.0,0.0,0.0
2022-11-02T05:30:00Z,53.01120190827743,13.698333313590602,20.713070099813898,11.293421193173057,19.62061375065854,0.0,0.0,0.0
2022-11-02T05:45:00Z,52.9210562541567,13.684999794795596,20.685345255095385,11.304310346471853,19.576723986658557,0.0,0.0,0.0
2022-11-02T06:00:00Z,53.04386707832073,13.595603416705954,20.690690205014985,11.170344878887308,19.573103214132374,0.0,0.0,0.0
2022-11-02T06:15:00Z,53.20671714065421,13.49068942563287,20.660344682890795,11.025775728554562,19.52051723414454,0.0,0.0,0.0
2022-11-02T06:30:00Z,53.22997114762016,13.347652319203252,20.61069622869077,10.863826055112092,19.444695713209068,0.0,0.0,0.0
2022-11-02T06:45:00Z,53.281332795516306,13.255912996375043,20.62469588569973,10.763217594312584,19.409824404800148,0.0,0.0,0.0
2022-11-02T07:00:00Z,53.176171112060544,13.465175620296545,20.636051964341547,11.134035077011376,19.440955999623174,0.0,0.0,0.0
2022-11-02T07:15:00Z,53.268728770380434,13.79382616126019,20.626783155358357,11.606260706030804,19.51965217590332,0.0,0.0,0.0
2022-11-02T07:30:00Z,53.49792039290718,14.067565080393916,20.718782806396483,11.942608742091966,19.65165211221446,0.0,0.0,0.0
2022-11-02T07:45:00Z,53.518213798259865,14.386869546641474,20.694783252218496,12.369217242365298,19.751304195238195,0.0,0.0,0.0
2022-11-02T08:00:00Z,53.472143322488535,14.658086793319038,20.705999855373218,12.71626088515572,19.83678263788638,0.0,0.0,0.0
2022-11-02T08:15:00Z,53.56492465475331,14.776782757302989,20.770000043122664,12.793130435114321,19.911216851939326,0.0,0.0,0.0
2022-11-02T08:30:00Z,53.52340852803197,14.982631733542995,20.897368581671465,13.08263171346564,20.04578891553377,0.0,0.0,0.0
2022-11-02T08:45:00Z,53.507968540849355,15.14922390312984,20.978275595040156,13.24086202424148,20.171378727616936,0.0,0.0,0.0
2022-11-02T09:00:00Z,53.541155880895154,15.325217288473379,21.016696001135784,13.468347765051801,20.249913041487986,0.0,0.0,0.017094017094017096
2022-11-02T09:15:00Z,53.59093063756039,15.5542608095252,21.099391273830246,13.821652213386868,20.35513050245202,0.0,0.0,0.0
2022-11-02T09:30:00Z,53.51894597592561,16.02947876971701,21.25034816576087,14.385652268451192,20.587913048785666,0.0,0.0,0.0
2022-11-02T09:45:00Z,53.57907688306725,16.191478613148565,21.3828695214313,14.532869612652323,20.73017405634341,0.0,0.0,0.0
2022-11-02T10:00:00Z,53.61024915255033,16.241478563391645,21.506260847008747,14.48139125160549,20.850695518825365,0.0,0.0,0.0
2022-11-02T10:15:00Z,53.54841633500724,16.274869636867358,21.615391623455544,14.516869661082392,20.93921651425569,0.0,0.0,0.0
2022-11-02T10:30:00Z,53.466986183498214,16.342608742091965,21.672434649260147,14.616000059376592,21.00982604648756,0.0,0.0,0.0
2022-11-02T10:45:00Z,53.504810920128456,16.513534496570454,21.76758596814912,14.764396396176569,21.117758241193048,0.0,0.0,0.0
2022-11-02T11:00:00Z,53.47230414686532,16.572649540045322,21.87333318922255,14.819487196767431,21.22059846535707,0.0,0.0,0.0
2022-11-02T11:15:00Z,53.38695295925798,16.757930722729913,21.920000076293945,15.026724042563602,21.315344876256482,0.0,0.0,0.0
2022-11-02T11:30:00Z,53.36162991359316,16.763620952080036,21.99922416950094,14.994310354364329,21.362327427699647,0.0,0.0,0.0
2022-11-02T11:45:00Z,53.29064108807108,16.831738729062288,22.08947858395784,15.053739124795666,21.465912976472275,0.0,0.0,0.0
2022-11-02T12:00:00Z,53.147515888871816,16.81052196336829,22.115305079584537,14.988173849686332,21.50539142774499,0.0,0.34782608695652173,0.0
2022-11-02T12:15:00Z,53.145713905666184,16.694869779503865,22.097391626109246,14.795739082668138,21.477390786875848,0.0,0.0,0.0
2022-11-02T12:30:00Z,53.22122406137401,16.69695650183636,22.108000564575196,14.855652112546174,21.475564658123513,0.0,0.0,0.0
2022-11-02T12:45:00Z,53.328723438999106,16.71771922864412,22.13420998422723,14.845438806634201,21.51543894985266,0.0,0.0,0.0
2022-11-02T13:00:00Z,53.19570949388587,16.63495682426121,22.148608813078507,14.715826026253078,21.504434884112815,0.43478260869565216,0.0,0.0
2022-11-02T13:15:00Z,53.19175200626768,16.562695179814877,22.11678297623344,14.623912943964418,21.46486876114555,0.0,0.0,0.0
2022-11-02T13:30:00Z,53.250209974206015,16.304695510864256,22.13782542684804,14.2200868855352,21.426695284636125,0.0,0.0,0.0
2022-11-02T13:45:00Z,53.29903911722118,16.234609023384426,22.124521952090056,14.150434701339059,21.390956115722656,0.0,0.0,0.0
2022-11-02T14:00:00Z,53.31806409770045,16.108017428167933,22.08112063901178,13.990344713474142,21.335431082495326,0.0,0.0,0.0
2022-11-02T14:15:00Z,53.33525655995245,15.979999741264011,22.06243430427883,13.827651977539062,21.290521173891815,0.0,0.0,0.0
2022-11-02T14:30:00Z,53.38427588421366,15.814434806160305,22.059651913850203,13.603652099941089,21.235304011469303,0.0,0.0,0.0
2022-11-02T14:45:00Z,53.49945104847784,15.710350898274204,21.984824347914312,13.508508606960898,21.157017239353113,0.0,0.0,0.0
2022-11-02T15:00:00Z,53.33599360235806,15.665603703465955,21.893102908956593,13.50573906276537,21.08052170794943,0.0,0.0,0.0
2022-11-02T15:15:00Z,53.2294979924741,15.543043451723845,21.890260265184484,13.29173927307129,21.027913682357124,0.0,0.0,0.0
2022-11-02T15:30:00Z,53.168181311565895,15.423652109892473,21.839478302001954,13.159130469612453,20.980782434214717,0.0,0.0,0.0
2022-11-02T15:45:00Z,53.158323715473045,15.256551676783069,21.740775568731898,12.958534536690548,20.87258583923866,0.0,0.0,0.0
2022-11-02T16:00:00Z,53.102610694037544,15.06307672842955,21.664615337665264,12.726153936141577,20.75307670006385,0.0,0.0,0.0
2022-11-02T16:15:00Z,53.15966325842816,14.849999904632568,21.632368087768555,12.447368646922865,20.67052640412983,0.0,0.0,0.0
2022-11-02T16:30:00Z,53.148393630981445,14.599217406563136,21.57478272811226,12.144347904039465,20.564782930457074,0.0,0.0,0.0
2022-11-02T16:45:00Z,53.171755682903786,14.415652109229047,21.472782665750255,11.961739001066789,20.43208657969599,0.0,0.0,0.0
2022-11-02T17:00:00Z,53.02243317313816,14.262869569529657,21.417217437080716,11.773217391967773,20.34913046463676,0.0,0.0,0.0
2022-11-02T17:15:00Z,50.43620862631962,15.92826045492421,21.33530439293903,11.511304581683614,19.643391186258068,0.0,17.217391304347824,0.0
2022-11-02T17:30:00Z,50.0,19.38173889491869,21.17921729709791,11.369391491102135,15.696260883497155,0.0,26.121460856562077,0.0
2022-11-02T17:45:00Z,50.0,19.55318965583012,20.991034754391375,11.271206863995257,15.449482580711102,0.0,31.26082760712196,0.0
2022-11-02T18:00:00Z,50.0,19.461304026064667,20.85391268522843,11.171739122141963,15.863304096719492,0.0,28.748521489682403,0.0
2022-11-02T18:15:00Z,50.0,19.33422456938645,20.725000381469727,10.961034511697703,18.23051722296353,0.0,49.56551722822518,0.0
2022-11-02T18:30:00Z,50.0,19.32146554157652,20.820344382318957,10.850861878230655,21.22853389279596,0.0,36.68110336106399,0.0
2022-11-02T18:45:00Z,50.0,19.39877152024654,20.883771862900048,10.82254409790039,19.24149063177276,0.0,45.249753985488624,0.0
2022-11-02T19:00:00Z,50.0,19.359565436321756,20.809478245610777,10.792434866532036,19.880868944914443,0.0,52.5420524597168,0.0
2022-11-02T19:15:00Z,50.0,19.33269563757855,20.79339140187139,10.86478273972221,21.028869512806768,0.0,36.53280025979747,0.0
2022-11-02T19:30:00Z,50.0,19.398086630779765,20.835739185499108,11.008869685297427,19.710869100819462,0.0,43.01231337837551,0.0
2022-11-02T19:45:00Z,50.0,19.39339077161706,20.797043327663257,11.08104372439177,19.701390871794327,0.0,50.992765211022416,0.0
2022-11-02T20:00:00Z,50.0,19.367414162076752,20.734396145261567,11.17689664610501,21.008017211124816,0.0,40.78303466994187,0.0
2022-11-02T20:15:00Z,50.0,19.438260451607082,20.82695596114449,11.384210586547852,22.75701710215786,0.0,47.34100859268852,0.0
2022-11-02T20:30:00Z,50.0,19.5897390946098,21.021825889919114,11.54974151479787,23.649655243446087,0.0,68.67568618110988,0.0
2022-11-02T20:45:00Z,50.0,19.749568873438342,21.220517586017476,11.667068974725131,27.61422400638975,0.0,49.25262059836552,0.0
2022-11-02T21:00:00Z,50.0,20.001293445455616,21.51275891271131,11.671724253687366,24.78724114648227,0.0,52.07820619385818,0.0
2022-11-02T21:15:00Z,50.0,20.04773876356042,21.47495639635169,11.698348053641942,24.67147787342901,0.0,71.25544344031293,0.0
2022-11-02T21:30:00Z,50.0,20.096347361025604,21.554434452886166,11.717391403861669,25.72130402274754,0.0,45.48563487840735,0.0
2022-11-02T21:45:00Z,50.0,20.175384814922626,21.61811975332407,11.721623869023771,24.841367232493866,0.0,55.65292316012912,0.0
2022-11-02T22:00:00Z,50.0,20.152173581330672,21.553043829876444,11.708173909394638,25.56139088506284,0.0,60.16027835348378,0.0
2022-11-02T22:15:00Z,50.0,20.227155159259663,21.743792994269008,11.71310330259389,28.06534453096061,0.0,58.31482716264396,0.0
2022-11-02T22:30:00Z,50.0,20.405217411207115,21.9752174211585,11.717130387347677,28.72069496486498,0.0,82.08424410612687,0.0
2022-11-02T22:45:00Z,50.0,20.603931997576332,22.278632318871654,11.670427159366445,32.5752140436417,0.0,55.03938472780407,0.0
2022-11-02T23:00:00Z,50.0,20.851477962991467,22.511043764197307,11.737043447079866,29.055999905130136,0.0,69.38831322711447,0.0
2022-11-02T23:15:00Z,50.0,20.8815514137005,22.470948186413995,11.723706738702182,30.93887888152024,0.0,60.342551757549415,0.0
2022-11-02T23:30:00Z,50.0,21.018695864470107,22.691130546901537,11.707826216324516,30.273130085157312,0.0,62.616486259128735,0.0
2022-11-02T23:45:00Z,50.0,21.03793116273551,22.635172367095947,11.699310508267633,29.339309527956207,0.0,67.52682774642417,0.0
2022-11-03T00:00:00Z,50.0,21.102069147701922,22.78913788959898,11.74258619341357,32.30439572498716,0.0,58.20448329530913,0.0
2022-11-03T00:15:00Z,50.0,21.243999862670897,22.898782580831778,11.767825997394064,27.800086543871007,0.0,56.71186135333517,0.0
2022-11-03T00:30:00Z,50.0,21.157241064926673,22.73017195997567,11.779310621064285,28.100689328950025,0.0,49.405724393910376,0.0
2022-11-03T00:45:00Z,50.0,21.085641534919414,22.64344784309124,11.806724268814612,24.18629292784066,0.0,47.71938438089485,0.0
2022-11-03T01:00:00Z,50.0,20.880348188980765,22.283999700131623,11.824521968675697,23.005043461011805,0.0,42.07575590714164,0.0
2022-11-03T01:15:00Z,50.0,20.691623899671768,22.06384650662414,11.886153905819624,20.444273304735493,0.0,42.95541841555865,0.0
2022-11-03T01:30:00Z,50.0,20.490517188762798,21.7946552243726,12.017413764164365,19.999827006767536,0.0,43.77351691805083,0.0
2022-11-03T01:45:00Z,50.0,20.323077112181572,21.551025863386627,12.19316230676113,20.293675284100395,0.0,42.41237607776609,0.0
2022-11-03T02:00:00Z,50.0,20.240085979987835,21.51017264662118,12.28793108874354,20.05913782119751,0.0,38.18096588397848,0.0
2022-11-03T02:15:00Z,53.00184047731579,18.27478260371996,21.383565388555112,12.257565158346425,19.0859130030093,0.0,7.402295585300611,0.0
