time,ADS.fAHUTempEHAADSInternalValuesMirror,ADS.fAHUTempETAADSInternalValuesMirror,ADS.fAHUTempODAADSInternalValuesMirror,ADS.fAHUTempSUPADSInternalValuesMirror,ADS.fAHUPHTempAirOutADSInternalValuesMirror,ADS.fAHUCOTempOutADSInternalValuesMirror,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHUCOValveActADSInternalValuesMirror
2023-01-10T01:15:00Z,12.205517308465366,18.978965035800275,5.107930989101015,17.95586112449909,19.0000078924771,18.399999618530273,28.6072532390726,30.879259241038355
2023-01-10T01:30:00Z,12.304642915725708,18.962499346051896,5.247499976839338,17.960356303623744,19.002168927873885,18.396551329514075,28.171112060546875,30.870840533026332
2023-01-10T01:45:00Z,12.315172590058426,18.961378755240606,5.222758506906444,17.969999313354492,19.000928681472253,18.399999618530273,27.492687685736293,30.886475494929723
2023-01-10T02:00:00Z,12.279310390867035,18.961033788220636,5.2086205318056304,17.958964578036603,19.007242663153285,18.399999618530273,28.71315778534988,30.86873567515406
2023-01-10T02:15:00Z,12.2982759475708,18.97206839199724,5.216896501080743,17.966895794046337,19.014740516399517,18.399999618530273,27.69760355456122,30.87820684498754
2023-01-10T02:30:00Z,12.26413789288751,19.003103519308155,5.127931035798172,17.973447668141333,19.01763442466999,18.399999618530273,27.15090429371801,30.866630948823072
2023-01-10T02:45:00Z,12.18892857006618,19.022857666015625,5.022142836025783,17.959999084472656,19.023422241210938,18.399999618530273,27.139916011265345,30.867683542185816
2023-01-10T03:00:00Z,12.038275981771536,19.006207038616314,4.7531034206521925,17.927241160951812,19.006058791588092,18.392856734139578,28.27325281603583,30.86685643877302
2023-01-10T03:15:00Z,11.916896392559183,18.99827582260658,4.572758674621582,17.875516694167565,18.984880644699622,18.341378705254918,28.196807598245556,30.889782872693292
2023-01-10T03:30:00Z,11.847586105609762,19.003793190265522,4.47103449393963,17.852068933947333,18.978040497878503,18.306895815092943,28.97213291299754,30.867683476415174
2023-01-10T03:45:00Z,11.86034472235318,19.004827696701575,4.50655170966839,17.849310578971075,18.985801433694775,18.341378705254918,28.466211516281653,30.87925937257964
2023-01-10T04:00:00Z,11.968928609575544,18.993571281433105,4.712857127189636,17.87749937602452,18.98868124825614,18.372413306400695,28.322927611214773,30.88136416468127
2023-01-10T04:15:00Z,11.98206901550293,18.981378884151063,4.687241340505666,17.893792842996532,18.984486020844557,18.357142312186106,27.195923969663422,30.88320575441633
2023-01-10T04:30:00Z,11.888965573804132,18.976896022928173,4.525862101850839,17.85379330865268,18.979092828158674,18.306895815092943,28.231182756095098,30.870840598796978
2023-01-10T04:45:00Z,11.79931038823621,18.968275135961072,4.407931064737254,17.83034475918474,18.96843798407193,18.303447526076745,28.167006722811994,30.887678146362305
2023-01-10T05:00:00Z,11.695172408531452,18.955861650664232,4.228620627830768,17.803792756179284,18.936868075666755,18.306895815092943,28.895658953436488,30.888730608183764
2023-01-10T05:15:00Z,11.548571450369698,18.94142872946603,3.973214319774083,17.7439284324646,18.923013959612167,18.28275812083277,29.919421195983887,30.865578684313544
2023-01-10T05:30:00Z,11.53896558695826,18.9472414871742,3.922413867095421,17.728620200321593,18.93160629272461,18.299999237060547,27.521448135375977,30.874486173902238
2023-01-10T05:45:00Z,11.560344959127493,18.988620626515356,3.962758656205802,20.313447952270508,18.960413965685614,18.327585549190125,28.489479854189117,30.897149381966425
2023-01-10T06:00:00Z,11.594827750633502,19.177586456824994,3.90827594954392,19.31965499088682,19.107477253880994,18.48965513295141,27.350602577472554,30.873997589637494
2023-01-10T06:15:00Z,11.53379328497525,19.143793171849744,3.8862069804092934,18.091379099878772,19.062884758258686,18.427585930659852,30.09935839422818,30.86768341064453
2023-01-10T06:30:00Z,11.538571459906441,19.040000098092214,3.857142857142857,17.861785411834717,19.003395080566406,18.3655167283683,29.279262406485422,30.86978820274616
2023-01-10T06:45:00Z,11.525862101850839,18.976551187449488,3.7931034071692107,17.790689139530578,18.968964149212017,18.307142121451243,28.13202798777613,30.859227112361364
2023-01-10T07:00:00Z,11.469310234332907,18.952758394438646,3.7144827924925705,17.74586190848515,18.92450319487473,18.310344104109138,28.38926729662665,30.89609718322754
2023-01-10T07:15:00Z,11.473448062765188,18.971724345766265,3.7034483202572526,20.513103024712926,18.948706528236126,18.31379245889598,28.94384627506651,30.87925943835028
2023-01-10T07:30:00Z,11.597586270036368,19.222069049703663,3.793448234426564,21.51999993159853,19.166278707570044,18.551724335242962,27.409918752209894,30.887678212132947
2023-01-10T07:45:00Z,11.631071533475604,19.34750018801008,3.8882142645972118,20.84642825807844,19.284051622663224,18.65862122897444,29.06029830660139,30.872945193586677
2023-01-10T08:00:00Z,11.721724082683695,19.323448444234913,4.152758598327637,18.903792743025154,19.265067396492793,18.628571919032506,28.19462151362978,30.871216297149658
2023-01-10T08:15:00Z,11.884827515174603,19.193792935075432,4.530689650568469,18.11689646490689,19.164043294972387,18.52758631212958,28.857674105414027,30.8855735515726
2023-01-10T08:30:00Z,12.097586270036368,19.11344863628519,4.922758645024793,18.04930956610318,19.11563333971747,18.503448289016198,27.790030906940327,30.863473957982556
2023-01-10T08:45:00Z,12.364827517805429,19.089655317109205,5.4313792853519836,18.074482556047112,19.122605290906183,18.5,29.178209107497644,30.888730608183764
2023-01-10T09:00:00Z,12.641428606850761,19.107143265860422,5.845000011580331,18.149642603737966,19.169065747942245,18.551724335242962,28.579638140542166,30.900306635889514
2023-01-10T09:15:00Z,12.831724133984796,19.145516823078022,6.078965515925966,18.227585825426825,19.207846937508418,18.600000381469727,26.254783696141736,30.870126519884383
2023-01-10T09:30:00Z,13.079655121112692,19.189655435496363,6.563103462087697,18.313448149582435,19.288744827796673,18.658621294745082,26.748135007660963,30.869787939663592
2023-01-10T09:45:00Z,13.434827607253503,19.245517138777107,7.097586171380405,18.445861684864965,19.35214799025963,18.724138325658338,25.378725643815667,30.86136923165157
2023-01-10T10:00:00Z,13.38827583707612,19.281379765477674,6.9486207139903104,18.494137796862372,19.390297199117725,18.799999237060547,27.3151100421774,30.887678409444874
2023-01-10T10:15:00Z,13.496071406773158,19.308570998055593,7.119285685675485,18.54178558077131,19.42574405670166,18.803447526076745,28.359740257263184,30.864526419804015
2023-01-10T10:30:00Z,13.663793169218918,19.362068833975957,7.325172457201727,18.61620666240824,19.50342401964911,18.899999618530273,25.54490701083479,30.889745371682302
2023-01-10T10:45:00Z,13.572413937798862,19.405516986189216,7.147586115475359,18.642413237999225,19.53459930419922,18.899999618530273,26.493267585491314,30.876102184427197
2023-01-10T11:00:00Z,13.62379317448057,19.455861979517444,7.278275917316305,18.678275667387865,19.597871714624866,18.982758554919013,28.19400767622323,30.877154514707367
2023-01-10T11:15:00Z,13.797586210842791,19.519655490743702,7.488620675843338,18.76793065564386,19.686138547700025,19.072414069340148,26.398081351970806,30.906620814882476
2023-01-10T11:30:00Z,13.891071319580078,19.572856903076172,7.615714260510036,18.841428688594274,19.73187746320452,19.100000381469727,26.79596655709403,30.880311702859814
2023-01-10T11:45:00Z,13.942068790567332,19.609655511790308,7.6917240373019515,18.89275807347791,19.774402881490772,19.15000057220459,27.675869843055462,30.875576087406703
2023-01-10T12:00:00Z,13.964137800808611,19.65103419073697,7.662068975382838,18.937241258292364,19.83530649645575,19.200000762939453,27.020438292930866,30.892940258157665
2023-01-10T12:15:00Z,13.880689653857,19.66965524081526,7.496896530019826,18.94724069792649,19.845698257972455,19.20344898618501,27.546525626346984,30.88452122129243
2023-01-10T12:30:00Z,13.80413792051118,19.676896785867626,7.353793177111395,18.916551721507105,19.83938427629142,19.200000762939453,27.128983662046235,30.881364098910627
2023-01-10T12:45:00Z,13.777499914169312,19.66428565979004,7.347857236862183,18.90821409225464,19.826427459716797,19.200000762939453,27.679984092712402,30.91503978597707
2023-01-10T13:00:00Z,13.748620723855906,19.63689639650542,7.2927587607811235,18.888620047733703,19.794002532958984,19.200000762939453,28.130113207060717,30.872306415012904
2023-01-10T13:15:00Z,13.718275892323462,19.609655774872877,7.247931052898538,18.867240708449792,19.754408606167498,19.100000381469727,26.92955345943056,30.87294525935732
2023-01-10T13:30:00Z,13.651034552475501,19.60448324269262,7.1127585542613065,18.836551732030408,19.745332257501012,19.103448670485925,28.01802319493787,30.899254239838697
