time,Flap / Valve,Flap / Valve,Flap / Valve,Flap / Valve,Speed,Speed,Vdp,Volume,Volume,Temperature,Temperature,Humidity,Humidity
2022-09-28T14:00:00Z,99.6100006103516,100,99.6100006103516,100,53.2876146660477,53.2723436511931,451.713114754098,7429.44308321593,3150.70555840164,19.6799176586561,23.6625618895223,47.9016408451268,36.5
2022-09-28T14:15:00Z,99.6100006103516,100,99.6100006103516,100,53.3448882991985,53.3472896834551,452.118644067797,7432.5976024563,3164.48913160421,19.6327122672129,23.6447459883609,48.0237293566688,36.5652532415875
2022-09-28T14:30:00Z,99.6100006103516,100,99.6100006103516,100,53.3054346762413,53.3385931282989,451.272727272727,7423.99253857825,3134.83975698928,19.0417353101998,23.5446283324691,49.4429744373668,36.6388421807407
2022-09-28T14:45:00Z,99.6100006103516,100,99.6100006103516,100,53.3334883371989,53.3067893664042,451.891666666667,7428.77811279297,3130.90042724609,18.7517647462733,23.4973948983585,50.7133330663045,37.030832862854
2022-09-28T15:00:00Z,99.6100006103516,100,99.6100006103516,100,53.2552303597947,53.3018360610836,452.108333333333,7430.78116048177,3138.68081258138,18.7719492831473,23.5161020634538,51.1424995422363,37.3516667366028
2022-09-28T15:15:00Z,99.6100006103516,100,99.6100006103516,100,53.184485022227,53.235573164622,451.725,7427.2959757487,3146.01824951172,18.8435296451344,23.4869744917926,51.3400010744731,37.6641666094462
2022-09-28T15:30:00Z,99.6100006103516,100,99.6100006103516,100,53.2992230904203,53.3139332683147,452.294117647059,7431.91138721113,3149.86159893645,18.8198306520106,23.4456783553301,51.465545558128,37.869749309636
2022-09-28T15:45:00Z,99.6100006103516,100,99.6100006103516,100,53.2195077669823,53.2555106534796,452.271186440678,7431.5666545286,3162.26498775159,18.9933053841025,23.4555083614285,51.0635601625604,37.9000015258789
2022-09-28T16:00:00Z,99.6100006103516,100,99.6100006103516,100,53.3321065584819,53.2129470189412,452.05,7429.78470458984,3149.18929443359,18.9644541379784,23.4775628642876,51.1049990971883,37.8475003242493
2022-09-28T16:15:00Z,99.6100006103516,100,99.6100006103516,100,53.3476078351339,53.2373386065165,452.308333333333,7430.51823730469,3158.32336222331,18.7607630066952,23.3705933942633,51.5689066077481,37.9638660975865
2022-09-28T16:30:00Z,99.6100006103516,100,99.6100006103516,100,53.1042957305908,53.136887105306,452.116666666667,7427.65458984375,3143.18506469727,18.6249586313712,23.2607562441786,51.8841678301493,38.0791654586792
2022-09-28T16:45:00Z,99.6100006103516,100,99.6100006103516,100,53.1430605078946,53.1591807453572,451.848739495798,7425.20415080095,3164.72934652377,18.4959326436964,23.2326267210104,51.9815128871373,37.9260506509733
2022-09-28T17:00:00Z,99.6100006103516,100,99.6100006103516,100,53.0771882375081,53.1710788726807,452.858333333333,7432.4806640625,3171.29991455078,18.3442016890069,23.1627732765775,51.7865541602383,37.5731082243078
2022-09-28T17:15:00Z,99.6100006103516,100,99.6100006103516,100,53.2574212672347,53.1514777490648,452.898305084746,7431.48872815148,3158.25152898239,18.1544537103477,23.0488234608113,51.8100845593364,37.4000015258789
2022-09-28T17:30:00Z,99.6100006103516,100,99.6100006103516,100,53.250762586834,53.2185869701838,452.957627118644,7430.97387281515,3139.61595438294,17.9948303901543,22.9663557440548,51.9644071288028,37.3694923530191
2022-09-28T17:45:00Z,99.6100006103516,100,99.6100006103516,100,53.1482721964518,53.1178438186646,452.866666666667,7429.95579833984,3124.27943725586,17.9875627405503,22.9422694935518,51.7233337402344,37.2733329772949
2022-09-28T18:00:00Z,99.6100006103516,100,99.6100006103516,100,53.0549452966001,53.0445075796432,453.285714285714,7432.34030330882,3125.60814403887,17.8541527440992,22.8623729964434,52.0697473798479,37.3596638270787
2022-09-28T18:15:00Z,99.6100006103516,100,99.6100006103516,100,53.0262526824695,53.0525597003328,452.260504201681,7422.39129382222,3116.06013860622,17.7736446089664,22.747542138827,52.4474584611796,37.701694682493
2022-09-28T18:30:00Z,99.6100006103516,100,99.6100006103516,100,53.2339419380563,53.1287682330022,453.696721311475,7433.48006451716,3106.69395771965,17.7460329670551,22.6900828653131,52.7868848081495,38.0409829811972
2022-09-28T18:45:00Z,99.6100006103516,100,99.6100006103516,100,52.9405252440902,52.8993006304276,453.462809917355,7431.19108341942,3108.10799086389,17.7057024585314,22.6540492979948,53.0818189195365,38.2033056464077
2022-09-28T19:00:00Z,99.6100006103516,100,99.6100006103516,100,52.8492731772178,52.9556926695769,453.504132231405,7430.57074025052,3115.51342571668,17.588823959607,22.5835297688717,53.5783338228862,38.4700004259745
2022-09-28T19:15:00Z,99.6100006103516,100,99.6100006103516,100,52.7798551559448,52.8759829203288,453.083333333333,7426.07904052734,3133.45104777018,17.49266649882,22.5271672884623,53.8049997965495,38.4883335113525
2022-09-28T19:30:00Z,99.6100006103516,100,99.6100006103516,100,52.8197488149007,52.8129307111104,453.808333333333,7432.29464518229,3132.46325276693,17.4746610188888,22.503050917286,53.6109238632587,38.4000015258789
2022-09-28T19:45:00Z,99.6100006103516,100,99.6100006103516,100,52.796380980676,52.8308815515342,453.857142857143,7431.7851521468,3137.22283063616,17.3512494881948,22.4586667060852,53.8260502534754,38.373950509464
2022-09-28T20:00:00Z,99.6100006103516,100,99.6100006103516,100,52.9009291908958,52.9251821848972,453.082644628099,7424.41640705708,3117.47997239799,17.2040333787934,22.3771428180342,54.0241662979126,38.3550004959106
2022-09-28T20:15:00Z,99.6100006103516,100,99.6100006103516,100,53.6474101384481,53.5325476964315,454.525,7436.14407145182,3036.32696940104,17.1974999745687,22.3550004959106,53.7833327293396,38.2091662724813
2022-09-28T20:30:00Z,99.6100006103516,100,99.6100006103516,100,53.5687112888368,53.5512083999249,454.008403361345,7430.96194278493,2986.93046710872,17.1789070898745,22.290504295285,53.5563016619001,38.1714286804199
2022-09-28T20:45:00Z,99.6100006103516,100,99.6100006103516,100,53.4673626899719,53.4192888259888,453.9,7428.78990071615,3006.74235229492,16.9612606272978,22.194957701098,53.9624998410543,38.2000007629395
2022-09-28T21:00:00Z,99.6100006103516,100,99.6100006103516,100,53.3271388847287,53.3377737594863,454.338983050848,7431.67271500927,3011.14016982256,16.8431094674503,22.1273108730797,54.1110163543184,38.1288126929332
2022-09-28T21:15:00Z,99.6100006103516,100,99.6100006103516,100,53.2527921340045,53.3415212551085,454.36974789916,7431.37670282957,2994.22835149685,16.8324369542739,22.0796637815588,53.8605038939404,38.0361339024135
2022-09-28T21:30:00Z,99.6100006103516,100,99.6100006103516,100,53.2528382964053,53.3333320294396,454.364406779661,7430.20103532177,2975.43605170816,16.7371186886804,22.0015252161834,53.7915249517408,37.9474584288516
2022-09-28T21:45:00Z,99.6100006103516,100,99.6100006103516,100,53.4182990899607,53.3610734058028,454.588235294118,7431.01915785846,2955.83591288078,16.5674578133276,21.9152542049602,54.028813119662,37.9762715485136
2022-09-28T22:00:00Z,99.6100006103516,100,99.6100006103516,100,53.3577592352859,53.3974713557909,454.226890756303,7427.435325302,2997.66836881237,16.6093279894661,21.8677308379101,53.7050420616855,37.9000015258789
2022-09-28T22:15:00Z,99.6100006103516,100,99.6100006103516,100,53.1324562265092,53.3086833793576,454.705882352941,7430.85781167936,3064.93148060005,16.6905988383497,21.8276067065378,53.3364407490876,37.9000015258789
2022-09-28T22:30:00Z,99.6100006103516,100,99.6100006103516,100,53.285420239982,53.3451243901657,454.347457627119,7427.05983514301,3078.9510125629,16.5734751103288,21.7580507084475,53.4966095746574,37.9305095349328
2022-09-28T22:45:00Z,99.6100006103516,100,99.6100006103516,100,53.3941421508789,53.3311095434772,454.892561983471,7430.39013671875,3078.38709605824,16.52908355395,21.717499701182,53.6024787839779,38
2022-09-28T23:00:00Z,99.6100006103516,100,99.6100006103516,100,53.2953767140706,53.2646592458089,455.241666666667,7434.40087069984,3094.70680159229,16.6252547118623,21.702542709092,53.2084743047165,37.9025438599667
2022-09-28T23:15:00Z,99.6100006103516,100,99.6100006103516,100,53.361495779342,53.388515119793,454.647058823529,7428.29147518382,3078.06003192293,16.5201680479931,21.6580670300652,53.3109248185358,37.9000015258789
2022-09-28T23:30:00Z,99.6100006103516,100,99.6100006103516,100,53.2092304710581,53.3054965043268,455.361344537815,7433.56210198923,3064.39813181132,16.3304238885136,21.6122884750366,53.7243694978602,37.9000015258789
2022-09-28T23:45:00Z,99.6100006103516,100,99.6100006103516,100,53.2026883109671,53.291513036509,454.975409836066,7430.21159788038,3074.93490450499,16.3661473227329,21.5877869871796,53.5196717684386,37.798360793317
2022-09-29T00:00:00Z,99.6100006103516,100,99.6100006103516,100,53.2387080510457,53.2759648323059,455.041666666667,7430.18751627604,3074.75256958008,16.3778151023288,21.5609242094665,53.2908334096273,37.7000007629395
2022-09-29T00:15:00Z,99.6100006103516,100,99.6100006103516,100,53.3595847447713,53.3613527933757,454.808333333333,7427.59303385417,3056.94628702799,16.2246605178057,21.4950846332615,53.688332939148,37.7924993515015
