time,ADS.fAHUFanSUPSpeedSetADSInternalValuesMirror,ADS.fAHUFanSUPSpeedActADSInternalValuesMirror
2022-09-02T00:39:40Z,60.0,60.0
2022-09-02T00:39:50Z,60.0,60.0
2022-09-02T00:40:00Z,60.0,60.0
2022-09-02T00:40:10Z,60.0,60.0
2022-09-02T00:40:20Z,60.0,60.0
2022-09-02T00:40:30Z,60.0,60.0
2022-09-02T00:40:40Z,60.0,60.0
2022-09-02T00:40:50Z,60.0,60.0
2022-09-02T00:41:00Z,60.0,60.0
2022-09-02T00:41:10Z,60.0,60.0
2022-09-02T00:41:20Z,60.0,60.0
2022-09-02T00:41:30Z,60.0,60.0
2022-09-02T00:41:40Z,60.0,60.0
2022-09-02T00:41:50Z,60.0,60.0
2022-09-02T00:42:00Z,60.0,60.0
2022-09-02T00:42:10Z,60.0,60.0
2022-09-02T00:42:20Z,60.0,60.0
2022-09-02T00:42:30Z,60.0,60.0
2022-09-02T00:42:40Z,60.0,60.0
2022-09-02T00:42:50Z,60.0,60.0
2022-09-02T00:43:00Z,60.0,60.0
2022-09-02T00:43:10Z,60.0,60.0
2022-09-02T00:43:20Z,60.0,60.0
2022-09-02T00:43:30Z,60.0,60.0
2022-09-02T00:43:40Z,60.0,60.0
2022-09-02T00:43:50Z,60.0,60.0
2022-09-02T00:44:00Z,60.0,60.0
2022-09-02T00:44:10Z,60.0,60.0
2022-09-02T00:44:20Z,60.0,60.0
2022-09-02T00:44:30Z,60.0,60.0
2022-09-02T00:44:40Z,60.0,60.0
2022-09-02T00:44:50Z,60.0,60.0
2022-09-02T00:45:00Z,60.0,60.0
2022-09-02T00:45:10Z,60.0,60.0
2022-09-02T00:45:20Z,60.0,60.0
2022-09-02T00:45:30Z,60.0,60.0
2022-09-02T00:45:40Z,60.0,60.0
2022-09-02T00:45:50Z,60.0,60.0
2022-09-02T00:46:00Z,60.0,60.0
2022-09-02T00:46:10Z,60.0,60.0
2022-09-02T00:46:20Z,60.0,60.0
2022-09-02T00:46:30Z,60.0,60.0
2022-09-02T00:46:40Z,60.0,60.0
2022-09-02T00:46:50Z,60.0,60.0
2022-09-02T00:47:00Z,60.0,60.0
2022-09-02T00:47:10Z,60.0,60.0
2022-09-02T00:47:20Z,60.0,60.0
2022-09-02T00:47:30Z,60.0,60.0
2022-09-02T00:47:40Z,60.0,60.0
2022-09-02T00:47:50Z,60.0,60.0
2022-09-02T00:48:00Z,60.0,60.0
2022-09-02T00:48:10Z,60.0,60.0
2022-09-02T00:48:20Z,60.0,60.0
2022-09-02T00:48:30Z,60.0,60.0
2022-09-02T00:48:40Z,60.0,60.0
2022-09-02T00:48:50Z,60.0,60.0
2022-09-02T00:49:00Z,60.0,60.0
2022-09-02T00:49:10Z,60.0,60.0
2022-09-02T00:49:20Z,60.0,60.0
2022-09-02T00:49:30Z,60.0,60.0
2022-09-02T00:49:40Z,60.0,60.0
2022-09-02T00:49:50Z,60.0,60.0
2022-09-02T00:50:00Z,60.0,59.95647430419922
2022-09-02T00:50:10Z,60.0,59.95647430419922
2022-09-02T00:50:20Z,60.0,59.95647430419922
2022-09-02T00:50:30Z,60.0,59.95647430419922
2022-09-02T00:50:40Z,60.0,59.95647430419922
2022-09-02T00:50:50Z,60.0,59.95647430419922
2022-09-02T00:51:00Z,60.0,59.95647430419922
2022-09-02T00:51:10Z,60.0,59.95647430419922
2022-09-02T00:51:20Z,60.0,59.95647430419922
2022-09-02T00:51:30Z,60.0,59.95647430419922
2022-09-02T00:51:40Z,60.0,59.95647430419922
2022-09-02T00:51:50Z,60.0,59.95647430419922
2022-09-02T00:52:00Z,60.0,59.95647430419922
2022-09-02T00:52:10Z,60.0,59.95647430419922
2022-09-02T00:52:20Z,60.0,59.95647430419922
2022-09-02T00:52:30Z,60.0,59.95647430419922
2022-09-02T00:52:40Z,60.0,59.95647430419922
2022-09-02T00:52:50Z,60.0,59.95647430419922
2022-09-02T00:53:00Z,60.0,59.95647430419922
2022-09-02T00:53:10Z,60.0,59.95647430419922
2022-09-02T00:53:20Z,60.0,59.95647430419922
2022-09-02T00:53:30Z,60.0,59.95647430419922
2022-09-02T00:53:40Z,60.0,59.95647430419922
2022-09-02T00:53:50Z,60.0,59.95647430419922
2022-09-02T00:54:00Z,60.0,60.0
2022-09-02T00:54:10Z,60.0,60.0
2022-09-02T00:54:20Z,60.0,60.0
2022-09-02T00:54:30Z,60.0,60.0
2022-09-02T00:54:40Z,60.0,60.0
2022-09-02T00:54:50Z,60.0,60.0
2022-09-02T00:55:00Z,60.0,60.0
2022-09-02T00:55:10Z,60.0,60.0
2022-09-02T00:55:20Z,60.0,60.0
2022-09-02T00:55:30Z,60.0,60.0
2022-09-02T00:55:40Z,60.0,60.0
2022-09-02T00:55:50Z,60.0,60.0
2022-09-02T00:56:00Z,60.0,60.0
2022-09-02T00:56:10Z,60.0,60.0
2022-09-02T00:56:20Z,60.0,60.0
2022-09-02T00:56:30Z,60.0,60.0
2022-09-02T00:56:40Z,60.0,60.0
2022-09-02T00:56:50Z,60.0,60.0
2022-09-02T00:57:00Z,60.0,60.0
2022-09-02T00:57:10Z,60.0,60.0
2022-09-02T00:57:20Z,60.0,60.0
2022-09-02T00:57:30Z,60.0,60.0
2022-09-02T00:57:40Z,60.0,60.0
2022-09-02T00:57:50Z,60.0,60.0
2022-09-02T00:58:00Z,60.0,59.930419921875
2022-09-02T00:58:10Z,60.0,59.930419921875
2022-09-02T00:58:20Z,60.0,59.930419921875
2022-09-02T00:58:30Z,60.0,59.930419921875
2022-09-02T00:58:40Z,60.0,59.930419921875
2022-09-02T00:58:50Z,60.0,59.930419921875
2022-09-02T00:59:00Z,60.0,59.930419921875
2022-09-02T00:59:10Z,60.0,59.930419921875
2022-09-02T00:59:20Z,60.0,59.930419921875
2022-09-02T00:59:30Z,60.0,59.930419921875
2022-09-02T00:59:40Z,60.0,59.930419921875
2022-09-02T00:59:50Z,60.0,59.930419921875
2022-09-02T01:00:00Z,60.0,59.930419921875
2022-09-02T01:00:10Z,60.0,59.930419921875
2022-09-02T01:00:20Z,60.0,59.930419921875
2022-09-02T01:00:30Z,60.0,59.930419921875
2022-09-02T01:00:40Z,60.0,59.930419921875
2022-09-02T01:00:50Z,60.0,59.930419921875
2022-09-02T01:01:00Z,60.0,59.930419921875
2022-09-02T01:01:10Z,60.0,59.930419921875
2022-09-02T01:01:20Z,60.0,59.930419921875
2022-09-02T01:01:30Z,60.0,59.930419921875
2022-09-02T01:01:40Z,60.0,59.930419921875
2022-09-02T01:01:50Z,60.0,59.930419921875
2022-09-02T01:02:00Z,60.0,60.0
2022-09-02T01:02:10Z,60.0,60.0
2022-09-02T01:02:20Z,60.0,60.0
2022-09-02T01:02:30Z,60.0,60.0
2022-09-02T01:02:40Z,60.0,60.0
2022-09-02T01:02:50Z,60.0,60.0
2022-09-02T01:03:00Z,60.0,60.0
2022-09-02T01:03:10Z,60.0,60.0
2022-09-02T01:03:20Z,60.0,60.0
2022-09-02T01:03:30Z,60.0,60.0
2022-09-02T01:03:40Z,60.0,60.0
2022-09-02T01:03:50Z,60.0,60.0
2022-09-02T01:04:00Z,60.0,60.0
2022-09-02T01:04:10Z,60.0,60.0
2022-09-02T01:04:20Z,60.0,60.0
2022-09-02T01:04:30Z,60.0,60.0
2022-09-02T01:04:40Z,60.0,60.0
2022-09-02T01:04:50Z,60.0,60.0
2022-09-02T01:05:00Z,60.0,60.0
2022-09-02T01:05:10Z,60.0,60.0
2022-09-02T01:05:20Z,60.0,60.0
2022-09-02T01:05:30Z,60.0,60.0
2022-09-02T01:05:40Z,60.0,60.0
2022-09-02T01:05:50Z,60.0,60.0
2022-09-02T01:06:00Z,60.0,60.0
2022-09-02T01:06:10Z,60.0,60.0
2022-09-02T01:06:20Z,60.0,60.0
2022-09-02T01:06:30Z,60.0,60.0
2022-09-02T01:06:40Z,60.0,60.0
2022-09-02T01:06:50Z,60.0,60.0
2022-09-02T01:07:00Z,60.0,60.0
2022-09-02T01:07:10Z,60.0,60.0
2022-09-02T01:07:20Z,60.0,60.0
2022-09-02T01:07:30Z,60.0,60.0
2022-09-02T01:07:40Z,60.0,60.0
2022-09-02T01:07:50Z,60.0,60.0
2022-09-02T01:08:00Z,60.0,60.0
2022-09-02T01:08:10Z,60.0,60.0
2022-09-02T01:08:20Z,60.0,60.0
2022-09-02T01:08:30Z,60.0,60.0
2022-09-02T01:08:40Z,60.0,60.0
2022-09-02T01:08:50Z,60.0,60.0
2022-09-02T01:09:00Z,60.0,60.0
2022-09-02T01:09:10Z,60.0,60.0
2022-09-02T01:09:20Z,60.0,60.0
2022-09-02T01:09:30Z,60.0,60.0
2022-09-02T01:09:40Z,60.0,60.0
2022-09-02T01:09:50Z,60.0,60.0
2022-09-02T01:10:00Z,60.0,60.0
2022-09-02T01:10:10Z,60.0,60.0
2022-09-02T01:10:20Z,60.0,60.0
2022-09-02T01:10:30Z,60.0,60.0
2022-09-02T01:10:40Z,60.0,60.0
2022-09-02T01:10:50Z,60.0,60.0
2022-09-02T01:11:00Z,60.0,60.0
2022-09-02T01:11:10Z,60.0,60.0
2022-09-02T01:11:20Z,60.0,60.0
2022-09-02T01:11:30Z,60.0,60.0
2022-09-02T01:11:40Z,60.0,60.0
2022-09-02T01:11:50Z,60.0,60.0
2022-09-02T01:12:00Z,60.0,60.0
2022-09-02T01:12:10Z,60.0,60.0
2022-09-02T01:12:20Z,60.0,60.0
2022-09-02T01:12:30Z,60.0,60.0
2022-09-02T01:12:40Z,60.0,60.0
2022-09-02T01:12:50Z,60.0,60.0
2022-09-02T01:13:00Z,60.0,60.0
2022-09-02T01:13:10Z,60.0,60.0
2022-09-02T01:13:20Z,60.0,60.0
2022-09-02T01:13:30Z,60.0,60.0
2022-09-02T01:13:40Z,60.0,60.0
2022-09-02T01:13:50Z,60.0,60.0
2022-09-02T01:14:00Z,60.0,60.0
2022-09-02T01:14:10Z,60.0,60.0
2022-09-02T01:14:20Z,60.0,60.0
2022-09-02T01:14:30Z,60.0,60.0
2022-09-02T01:14:40Z,60.0,60.0
2022-09-02T01:14:50Z,60.0,60.0
2022-09-02T01:15:00Z,60.0,60.0
2022-09-02T01:15:10Z,60.0,60.0
2022-09-02T01:15:20Z,60.0,60.0
2022-09-02T01:15:30Z,60.0,60.0
2022-09-02T01:15:40Z,60.0,60.0
2022-09-02T01:15:50Z,60.0,60.0
2022-09-02T01:16:00Z,60.0,60.0
2022-09-02T01:16:10Z,60.0,60.0
2022-09-02T01:16:20Z,60.0,60.0
2022-09-02T01:16:30Z,60.0,60.0
2022-09-02T01:16:40Z,60.0,60.0
2022-09-02T01:16:50Z,60.0,60.0
2022-09-02T01:17:00Z,60.0,60.0
2022-09-02T01:17:10Z,60.0,60.0
2022-09-02T01:17:20Z,60.0,60.0
2022-09-02T01:17:30Z,60.0,60.0
2022-09-02T01:17:40Z,60.0,60.0
2022-09-02T01:17:50Z,60.0,60.0
2022-09-02T01:18:00Z,60.0,60.0
2022-09-02T01:18:10Z,60.0,60.0
2022-09-02T01:18:20Z,60.0,60.0
2022-09-02T01:18:30Z,60.0,60.0
2022-09-02T01:18:40Z,60.0,60.0
2022-09-02T01:18:50Z,60.0,60.0
2022-09-02T01:19:00Z,60.0,60.0
2022-09-02T01:19:10Z,60.0,60.0
2022-09-02T01:19:20Z,60.0,60.0
2022-09-02T01:19:30Z,60.0,60.0
2022-09-02T01:19:40Z,60.0,60.0
2022-09-02T01:19:50Z,60.0,60.0
2022-09-02T01:20:00Z,60.0,60.0
2022-09-02T01:20:10Z,60.0,60.0
2022-09-02T01:20:20Z,60.0,60.0
2022-09-02T01:20:30Z,60.0,60.0
2022-09-02T01:20:40Z,60.0,60.0
2022-09-02T01:20:50Z,60.0,60.0
2022-09-02T01:21:00Z,60.0,60.0
2022-09-02T01:21:10Z,60.0,60.0
2022-09-02T01:21:20Z,60.0,60.0
2022-09-02T01:21:30Z,60.0,60.0
2022-09-02T01:21:40Z,60.0,60.0
2022-09-02T01:21:50Z,60.0,60.0
2022-09-02T01:22:00Z,60.0,60.0
2022-09-02T01:22:10Z,60.0,60.0
2022-09-02T01:22:20Z,60.0,60.0
2022-09-02T01:22:30Z,60.0,60.0
2022-09-02T01:22:40Z,60.0,60.0
2022-09-02T01:22:50Z,60.0,60.0
2022-09-02T01:23:00Z,60.0,60.0
2022-09-02T01:23:10Z,60.0,60.0
2022-09-02T01:23:20Z,60.0,60.0
2022-09-02T01:23:30Z,60.0,60.0
2022-09-02T01:23:40Z,60.0,60.0
2022-09-02T01:23:50Z,60.0,60.0
2022-09-02T01:24:00Z,60.0,60.0
2022-09-02T01:24:10Z,60.0,60.0
2022-09-02T01:24:20Z,60.0,60.0
2022-09-02T01:24:30Z,60.0,60.0
2022-09-02T01:24:40Z,60.0,60.0
2022-09-02T01:24:50Z,60.0,60.0
2022-09-02T01:25:00Z,60.0,60.0
2022-09-02T01:25:10Z,60.0,60.0
2022-09-02T01:25:20Z,60.0,60.0
2022-09-02T01:25:30Z,60.0,60.0
2022-09-02T01:25:40Z,60.0,60.0
2022-09-02T01:25:50Z,60.0,60.0
2022-09-02T01:26:00Z,60.0,60.0
2022-09-02T01:26:10Z,60.0,60.0
2022-09-02T01:26:20Z,60.0,60.0
2022-09-02T01:26:30Z,60.0,60.0
2022-09-02T01:26:40Z,60.0,60.0
2022-09-02T01:26:50Z,60.0,60.0
2022-09-02T01:27:00Z,60.0,60.0
2022-09-02T01:27:10Z,60.0,60.0
2022-09-02T01:27:20Z,60.0,60.0
2022-09-02T01:27:30Z,60.0,60.0
2022-09-02T01:27:40Z,60.0,60.0
2022-09-02T01:27:50Z,60.0,60.0
2022-09-02T01:28:00Z,60.0,60.0
2022-09-02T01:28:10Z,60.0,60.0
2022-09-02T01:28:20Z,60.0,60.0
2022-09-02T01:28:30Z,60.0,60.0
2022-09-02T01:28:40Z,60.0,60.0
2022-09-02T01:28:50Z,60.0,60.0
2022-09-02T01:29:00Z,60.0,60.0
2022-09-02T01:29:10Z,60.0,60.0
2022-09-02T01:29:20Z,60.0,60.0
2022-09-02T01:29:30Z,60.0,60.0
2022-09-02T01:29:40Z,60.0,60.0
2022-09-02T01:29:50Z,60.0,60.0
2022-09-02T01:30:00Z,60.0,60.0
2022-09-02T01:30:10Z,60.0,60.0
2022-09-02T01:30:20Z,60.0,60.0
2022-09-02T01:30:30Z,60.0,60.0
2022-09-02T01:30:40Z,60.0,60.0
2022-09-02T01:30:50Z,60.0,60.0
2022-09-02T01:31:00Z,60.0,60.0
2022-09-02T01:31:10Z,60.0,60.0
2022-09-02T01:31:20Z,60.0,60.0
2022-09-02T01:31:30Z,60.0,60.0
2022-09-02T01:31:40Z,60.0,60.0
2022-09-02T01:31:50Z,60.0,60.0
2022-09-02T01:32:00Z,60.0,60.0
2022-09-02T01:32:10Z,60.0,60.0
2022-09-02T01:32:20Z,60.0,60.0
2022-09-02T01:32:30Z,60.0,60.0
2022-09-02T01:32:40Z,60.0,60.0
2022-09-02T01:32:50Z,60.0,60.0
2022-09-02T01:33:00Z,60.0,60.0
2022-09-02T01:33:10Z,60.0,60.0
2022-09-02T01:33:20Z,60.0,60.0
2022-09-02T01:33:30Z,60.0,60.0
2022-09-02T01:33:40Z,60.0,60.0
2022-09-02T01:33:50Z,60.0,60.0
2022-09-02T01:34:00Z,60.0,60.0
2022-09-02T01:34:10Z,60.0,60.0
2022-09-02T01:34:20Z,60.0,60.0
2022-09-02T01:34:30Z,60.0,60.0
2022-09-02T01:34:40Z,60.0,60.0
2022-09-02T01:34:50Z,60.0,60.0
2022-09-02T01:35:00Z,60.0,60.0
2022-09-02T01:35:10Z,60.0,60.0
2022-09-02T01:35:20Z,60.0,60.0
2022-09-02T01:35:30Z,60.0,60.0
2022-09-02T01:35:40Z,60.0,60.0
2022-09-02T01:35:50Z,60.0,60.0
2022-09-02T01:36:00Z,60.0,60.0
2022-09-02T01:36:10Z,60.0,60.0
2022-09-02T01:36:20Z,60.0,60.0
2022-09-02T01:36:30Z,60.0,60.0
2022-09-02T01:36:40Z,60.0,60.0
2022-09-02T01:36:50Z,60.0,60.0
