time,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHUPHValveSetADSInternalValuesMirror,ADS.eAHUPHPumpContModeADSInternalValuesMirror,ADS.bAHUPHPumpErrorADSInternalValuesMirror,ADS.bAHUPHPumpOperatingADSInternalValuesMirror,ADS.fAHUPHPumpPowerADSInternalValuesMirror,ADS.fAHUPHPumpPressureADSInternalValuesMirror,ADS.bAHUPHPumpSetOnADSInternalValuesMirror,ADS.fAHUPHPumpSetpointADSInternalValuesMirror,ADS.fAHUPHPumpSpeedADSInternalValuesMirror,ADS.fAHUPHPumpVolFlowADSInternalValuesMirror,ADS.fAHUPHTempSupPrimADSInternalValuesMirror,ADS.fAHUPHTempRetPrimADSInternalValuesMirror,ADS.fAHUPHTempSupADSInternalValuesMirror,ADS.fAHUPHTempRetADSInternalValuesMirror
2023-04-13T12:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.87000053405762,54.31100002288818,11.407999906539917,38.832999839782715
2023-04-13T12:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.29504794885617,53.79802020233456,11.77425742385411,38.37821832033667
2023-04-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.06499855041504,53.580999870300296,11.976999912261963,38.377000885009764
2023-04-13T13:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.00200080871582,52.596999931335446,11.745000019073487,38.221999931335446
2023-04-13T13:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.4376237699301,52.068316997868,11.743564388539532,37.966336656324934
2023-04-13T13:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0359990310669,51.634000091552736,11.787000045776367,37.826000442504885
2023-04-13T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.01782211454788,50.781187869534634,12.124752526236053,37.57920795856136
2023-04-13T14:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.96399967193604,49.795999679565426,12.267000064849853,37.18499973297119
2023-04-13T14:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.09702950657004,49.033663154828666,12.140594208594596,36.96039588852684
2023-04-13T14:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.78600002288818,48.772000045776366,12.252000007629395,36.62899978637695
2023-04-13T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.879000205993655,48.90100028991699,12.33599998474121,36.730999870300295
