time,ADS.fAHUHRBypValveSetADSInternalValuesMirror,ADS.fAHUHRBypValveAct1ADSInternalValuesMirror
2023-04-22T17:45:00Z,66.92370639801025,67.20997352600098
2023-04-22T18:00:00Z,60.163171635995994,60.409932278170444
2023-04-22T18:15:00Z,57.60517532348633,57.69275997161865
2023-04-22T18:30:00Z,57.870841064453124,57.6937353515625
2023-04-22T18:45:00Z,59.00659572488011,58.92960006411713
2023-04-22T19:00:00Z,57.183481483459474,57.4977262878418
2023-04-22T19:15:00Z,55.3637438481397,55.41746520996094
2023-04-22T19:30:00Z,55.612918853759766,55.612918853759766
2023-04-22T19:45:00Z,54.64932020583955,54.91036145049747
2023-04-22T20:00:00Z,52.46050666809082,52.6265433883667
2023-04-22T20:15:00Z,50.57608406142433,50.81567416804852
2023-04-22T20:30:00Z,49.36638301849365,49.4279284286499
2023-04-22T20:45:00Z,49.43100849151611,49.492897033691406
2023-04-22T21:00:00Z,47.79554744758228,48.08886888711759
2023-04-22T21:15:00Z,46.26404445648193,46.321994895935056
2023-04-22T21:30:00Z,46.154823303222656,46.07553161016785
2023-04-22T21:45:00Z,46.154823303222656,46.154823303222656
2023-04-22T22:00:00Z,46.14505495883451,46.154823303222656
2023-04-22T22:15:00Z,46.41463642120361,46.283789749145505
2023-04-22T22:30:00Z,49.10025333404541,48.761086807250976
2023-04-22T22:45:00Z,53.5233086689864,53.19671555320815
2023-04-22T23:00:00Z,57.12657928466797,56.717994689941406
2023-04-22T23:15:00Z,58.52052152274859,58.47851517176864
2023-04-22T23:30:00Z,57.812508010864256,58.009693984985354
2023-04-22T23:45:00Z,55.82672806541518,56.034931711631245
2023-04-23T00:00:00Z,53.87619873046875,54.04921783447266
2023-04-23T00:15:00Z,52.09807384490967,52.34104423522949
2023-04-23T00:30:00Z,50.27215066286597,50.493853465165245
2023-04-23T00:45:00Z,47.1257421875,47.51195789337158
2023-04-23T01:00:00Z,45.2706812490331,45.434035423958655
2023-04-23T01:15:00Z,44.82012855529785,44.70219818115234
2023-04-23T01:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T01:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T02:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T02:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T02:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T02:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T03:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T03:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T03:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T03:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T04:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T04:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T04:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T04:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T05:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T05:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T05:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T05:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T06:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T06:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T06:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T06:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T07:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T07:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T07:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T07:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T08:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T08:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T08:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T08:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T09:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T09:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T09:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T09:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T10:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T10:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T10:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T10:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T11:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T11:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T11:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T11:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T12:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T12:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T12:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T12:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T13:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T13:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T13:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T13:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T14:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T14:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T14:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T14:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T15:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T15:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T15:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T15:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T16:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T16:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T16:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T16:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T17:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T17:15:00Z,45.472270792180844,45.17723430286754
2023-04-23T17:30:00Z,45.472270792180844,45.17723430286754
2023-04-23T17:45:00Z,45.472270792180844,45.17723430286754
2023-04-23T18:00:00Z,45.472270792180844,45.17723430286754
2023-04-23T18:15:00Z,45.472270792180844,45.17723430286754
